,Calorie,Cook_time_all,Cuisine,OriginalIngredients,People_made_it,Rating,Ready_time,Review,Serve_size,index,title,Preparation_time,Cook_time,Total_time,Ingredients,Merge_recipes
2594,707.0,"['Prep time: 20 Minutes', 'Cook time: 30 Minutes', 'Ready in 8 Hours 50 Minutes']",Caribeean,"['1 (16 ounce) package dried lima beans', '1/4 cup milk', 'salt to taste', '2 tablespoons olive oil', '1 small onion, chopped', '1 pound ground chicken', '1 zucchini, chopped', '1 large tomato, chopped', '1 teaspoon ground cumin', '1/4 teaspoon cayenne pepper', '1 cup shredded mozzarella cheese', '1/4 cup grated Parmesan cheese']",4.0,4.5,8 h 50 m,4.0,4,,Legume My Shepherd's Pie,20.0,30.0,50.0,  ounce package dried lima beans  cup milk salt to taste  tablespoons olive oil  small onion  chopped  pound ground chicken  zucchini  chopped  large tomato  chopped  teaspoon ground cumin  teaspoon cayenne pepper  cup shredded mozzarella cheese  cup grated Parmesan chee,Caribeean
2595,417.0,"['Prep time: 15 Minutes', 'Ready in 1 Hour 20 Minutes']",Caribeean,"['10 poblano peppers, halved lengthwise, stems and seeds removed', '1 teaspoon olive oil', '1 small onion, thinly sliced', '1 cup diced fresh tomatoes', '1/2 teaspoon ground cumin', '2 tablespoons sour cream', '12 ounces cotija cheese']",9.0,4.22222232818604,1 h 20 m,8.0,4,,Chiles Rellenos de San Joaquin,15.0,80.0,95.0, poblano peppers  halved lengthwise  stems and seeds removed  teaspoon olive oil  small onion  thinly sliced  cup diced fresh tomatoes  teaspoon ground cumin  tablespoons sour cream  ounces cotija chee,Caribeean
2596,253.0,"['Prep time: 15 Minutes', 'Cook time: 50 Minutes', 'Ready in 9 Hours 10 Minutes']",Caribeean,"['1/2 yellow onion, chopped', '1/2 cup green onions, sliced', '6 cloves garlic', '3 habanero peppers, seeded and chopped', '2 tablespoons fresh thyme leaves', '1 tablespoon kosher salt', '2 teaspoons ground black pepper', '2 teaspoons ground allspice', '1 teaspoon dried thyme', '1/2 teaspoon ground cinnamon', '1/2 teaspoon ground cumin', '1/2 teaspoon freshly grated nutmeg', '2 tablespoons vegetable oil', '3 tablespoons soy sauce', '2 tablespoons brown sugar', '1/3 cup lime juice', '3 pounds chicken wing drumettes', 'cooking spray']",374.0,4.87401580810547,9 h 10 m,93.0,6,,Jerk Chicken Wings  ,15.0,50.0,65.0, yellow onion  chopped  cup green onions  sliced  cloves garlic  habanero peppers  seeded and chopped  tablespoons fresh thyme leaves  tablespoon kosher salt  teaspoons ground black pepper  teaspoons ground allspice  teaspoon dried thyme  teaspoon ground cinnamon  teaspoon ground cumin  teaspoon freshly grated nutmeg  tablespoons vegetable oil  tablespoons soy sauce  tablespoons brown sugar  cup lime juice  pounds chicken wing drumettes cooking spr,Caribeean
2597,265.0,"['Prep time: 10 Minutes', 'Cook time: 2 Hours 30 Minutes', 'Ready in 2 Hours 48 Minutes']",Caribeean,"['4 cloves garlic', '2 teaspoons kosher salt', '1 teaspoon ground black pepper', '1 teaspoon ground cumin', '1 teaspoon dried oregano', '1 teaspoon ground coriander', '3 tablespoons lime juice', '3 tablespoons orange juice', '3 tablespoons olive oil', '1 1/2 teaspoons white wine vinegar', '1 (4 pound) pork shoulder roast']",267.0,4.82407426834106,2 h 48 m,88.0,8,,Cuban-Style Roast Pork,10.0,150.0,160.0, cloves garlic  teaspoons kosher salt  teaspoon ground black pepper  teaspoon ground cumin  teaspoon dried oregano  teaspoon ground coriander  tablespoons lime juice  tablespoons orange juice  tablespoons olive oil   teaspoons white wine vinegar   pound pork shoulder roa,Caribeean
2598,1453.0,"['Prep time: 15 Minutes', 'Cook time: 8 Minutes', 'Ready in 23 Minutes']",Caribeean,"['4 sweet bread rolls', '1/2 cup mayonnaise', '1/4 cup prepared mustard', '1 pound thinly sliced cooked ham', '1 pound thinly sliced fully cooked pork', '1 pound sliced Swiss cheese', '1 cup dill pickle slices', '2 tablespoons butter, melted']",249.0,4.696428775787349,23 m,138.0,4,,Classic Cuban Midnight (Medianoche) Sandwich,15.0,8.0,23.0, sweet bread rolls  cup mayonnaise  cup prepared mustard  pound thinly sliced cooked ham  pound thinly sliced fully cooked pork  pound sliced Swiss cheese  cup dill pickle slices  tablespoons butter  melt,Caribeean
2599,245.0,"['Prep time: 15 Minutes', 'Cook time: 15 Minutes', 'Ready in 1 Hour 5 Minutes']",Caribeean,"['1/2 teaspoon cumin seeds', '1/4 cup orange juice', '2 tablespoons vegetable oil', '2 tablespoons Montreal-style steak seasoning', '2 1/4 teaspoons lime juice', '1 1/2 teaspoons dried oregano', '1 1/2 pounds beef rib-eye steaks']",347.0,4.66141748428345,1 h 5 m,97.0,4,,Cuban Marinated Steak,15.0,15.0,30.0, teaspoon cumin seeds  cup orange juice  tablespoons vegetable oil  tablespoons Montreal style steak seasoning   teaspoons lime juice   teaspoons dried oregano   pounds beef rib eye stea,Caribeean
2600,425.0,"['Prep time: 30 Minutes', 'Cook time: 45 Minutes', 'Ready in 1 Hour 15 Minutes']",Caribeean,"['1 pound beef oxtail, cut into pieces', '1 large onion, chopped', '1 green onion, thinly sliced', '2 cloves garlic, minced', '1 teaspoon minced fresh ginger root', '1 scotch bonnet chile pepper, chopped', '2 tablespoons soy sauce', '1 sprig fresh thyme, chopped', '1/2 teaspoon salt', '1 teaspoon black pepper', '2 tablespoons vegetable oil', '1 1/2 cups water', '1 cup canned fava beans, drained', '1 teaspoon whole allspice berries', '1 tablespoon cornstarch', '2 tablespoons water']",314.0,4.61940288543701,1 h 15 m,105.0,4,,Jamaican Oxtail with Broad Beans,30.0,45.0,75.0, pound beef oxtail  cut into pieces  large onion  chopped  green onion  thinly sliced  cloves garlic  minced  teaspoon minced fresh ginger root  scotch bonnet chile pepper  chopped  tablespoons soy sauce  sprig fresh thyme  chopped  teaspoon salt  teaspoon black pepper  tablespoons vegetable oil   cups water  cup canned fava beans  drained  teaspoon whole allspice berries  tablespoon cornstarch  tablespoons wat,Caribeean
2601,381.0,"['Prep time: 10 Minutes', 'Cook time: 8 Minutes', 'Ready in 2 Hours 18 Minutes']",Caribeean,"['2 pounds beef skirt steak', '1 large navel orange, juiced', '3 limes, juiced', '1/4 cup olive oil, plus more for drizzling', '6 cloves garlic, finely minced', '1 tablespoon kosher salt', '1 1/2 teaspoons ground cumin', '1 teaspoon freshly ground black pepper', '1/2 teaspoon dried oregano', '1/2 teaspoon cayenne pepper', '1/2 onion, thinly sliced', '1/2 cup fresh chopped cilantro', '1 teaspoon coarse salt for finishing', 'Lime wedges for serving']",129.0,4.80645179748535,2 h 18 m,48.0,4,,Chef John's Grilled Mojo Beef,10.0,8.0,18.0, pounds beef skirt steak  large navel orange  juiced  limes  juiced  cup olive oil  plus more for drizzling  cloves garlic  finely minced  tablespoon kosher salt   teaspoons ground cumin  teaspoon freshly ground black pepper  teaspoon dried oregano  teaspoon cayenne pepper  onion  thinly sliced  cup fresh chopped cilantro  teaspoon coarse salt for finishing Lime wedges for servi,Caribeean
2602,253.0,"['Prep time: 15 Minutes', 'Cook time: 50 Minutes', 'Ready in 9 Hours 10 Minutes']",Caribeean,"['1/2 yellow onion, chopped', '1/2 cup green onions, sliced', '6 cloves garlic', '3 habanero peppers, seeded and chopped', '2 tablespoons fresh thyme leaves', '1 tablespoon kosher salt', '2 teaspoons ground black pepper', '2 teaspoons ground allspice', '1 teaspoon dried thyme', '1/2 teaspoon ground cinnamon', '1/2 teaspoon ground cumin', '1/2 teaspoon freshly grated nutmeg', '2 tablespoons vegetable oil', '3 tablespoons soy sauce', '2 tablespoons brown sugar', '1/3 cup lime juice', '3 pounds chicken wing drumettes', 'cooking spray']",374.0,4.87401580810547,9 h 10 m,93.0,6,,Jerk Chicken Wings  ,15.0,50.0,65.0, yellow onion  chopped  cup green onions  sliced  cloves garlic  habanero peppers  seeded and chopped  tablespoons fresh thyme leaves  tablespoon kosher salt  teaspoons ground black pepper  teaspoons ground allspice  teaspoon dried thyme  teaspoon ground cinnamon  teaspoon ground cumin  teaspoon freshly grated nutmeg  tablespoons vegetable oil  tablespoons soy sauce  tablespoons brown sugar  cup lime juice  pounds chicken wing drumettes cooking spr,Caribeean
2603,265.0,"['Prep time: 10 Minutes', 'Cook time: 2 Hours 30 Minutes', 'Ready in 2 Hours 48 Minutes']",Caribeean,"['4 cloves garlic', '2 teaspoons kosher salt', '1 teaspoon ground black pepper', '1 teaspoon ground cumin', '1 teaspoon dried oregano', '1 teaspoon ground coriander', '3 tablespoons lime juice', '3 tablespoons orange juice', '3 tablespoons olive oil', '1 1/2 teaspoons white wine vinegar', '1 (4 pound) pork shoulder roast']",267.0,4.82407426834106,2 h 48 m,88.0,8,,Cuban-Style Roast Pork,10.0,150.0,160.0, cloves garlic  teaspoons kosher salt  teaspoon ground black pepper  teaspoon ground cumin  teaspoon dried oregano  teaspoon ground coriander  tablespoons lime juice  tablespoons orange juice  tablespoons olive oil   teaspoons white wine vinegar   pound pork shoulder roa,Caribeean
2604,367.0,"['Prep time: 20 Minutes', 'Cook time: 6 Hours ', 'Ready in 6 Hours 20 Minutes']",Caribeean,"['4 cloves garlic', '1 large onion, quartered', '2 tablespoons chopped fresh oregano', '1 tablespoon ground cumin', '2 teaspoons ground ancho chile pepper', '2 teaspoons salt', '2 teaspoons ground black pepper', 'olive oil', '1 tablespoon white wine vinegar', '1 (3 pound) boneless pork loin roast', '1 lime, cut into wedges']",375.0,4.47058820724487,6 h 20 m,161.0,6,,Slow Cooker Pernil Pork,20.0,360.0,380.0, cloves garlic  large onion  quartered  tablespoons chopped fresh oregano  tablespoon ground cumin  teaspoons ground ancho chile pepper  teaspoons salt  teaspoons ground black pepper olive oil  tablespoon white wine vinegar   pound boneless pork loin roast  lime  cut into wedg,Caribeean
2605,475.0,"['Prep time: 30 Minutes', 'Cook time: 45 Minutes', 'Ready in 9 Hours 15 Minutes']",Caribeean,"['1 pound salted cod fish', '4 potatoes, sliced thick', '2 onions, sliced', '4 hard-boiled eggs, sliced', '2 teaspoons capers', '2 large cloves garlic, minced', '1/4 cup pitted green olives', '1 (4 ounce) jar roasted red bell peppers, drained', '1/2 cup golden raisins', '1 bay leaf', '1 (8 ounce) can tomato sauce', '1/2 cup extra virgin olive oil', '1 cup water', '1/4 cup white wine']",62.0,4.63157892227173,9 h 15 m,27.0,8,,Bacalao a la Vizcaina (Basque Style Codfish Stew),30.0,45.0,75.0, pound salted cod fish  potatoes  sliced thick  onions  sliced  hard boiled eggs  sliced  teaspoons capers  large cloves garlic  minced  cup pitted green olives   ounce jar roasted red bell peppers  drained  cup golden raisins  bay leaf   ounce can tomato sauce  cup extra virgin olive oil  cup water  cup white wi,Caribeean
2606,169.0,"['Prep time: 25 Minutes', 'Cook time: 20 Minutes', 'Ready in 12 Hours 15 Minutes']",Caribeean,"['1/2 teaspoon active dry yeast', '1/2 cup warm water', '1/2 cup flour', '1 package active dry yeast', '2 teaspoons white sugar', '3/4 cup warm water', '3 tablespoons lard', '2 teaspoons fine salt', '3 cups all-purpose flour, or as needed - divided', '1 tablespoon cornmeal', 'Water to spray tops of loaves']",65.0,4.27586221694946,12 h 15 m,26.0,12,,Chef John's Cuban Bread,25.0,20.0,45.0, teaspoon active dry yeast  cup warm water  cup flour  package active dry yeast  teaspoons white sugar  cup warm water  tablespoons lard  teaspoons fine salt  cups all purpose flour  or as needed   divided  tablespoon cornmeal Water to spray tops of loav,Caribeean
2607,,"['Prep time: 10 Minutes', 'Ready in 10 Minutes']",Caribeean,"['10 fresh mint leaves', '1/2 lime, cut into 4 wedges', '2 tablespoons white sugar, or to taste', '1 cup ice cubes', '1 1/2 fluid ounces white rum', '1/2 cup club soda']",1000.0,4.72123193740845,10 m,423.0,1,,The Real Mojito,10.0,10.0,20.0, fresh mint leaves  lime  cut into  wedges  tablespoons white sugar  or to taste  cup ice cubes   fluid ounces white rum  cup club so,Caribeean
2608,488.0,"['Prep time: 30 Minutes', 'Cook time: 1 Hour 30 Minutes', 'Ready in 5 Hours ']",Caribeean,"['1 cup water', '2 (3 inch) cinnamon sticks', '15 whole cloves', '1 teaspoon anise seed', '2 tablespoons water', '1/2 cup white sugar', '1 (1 pound) loaf day-old bread', '4 cups evaporated milk', '4 eggs', '1 1/2 cups white sugar', '1 teaspoon vanilla extract', '3/4 teaspoon salt', '1/4 cup butter, melted']",102.0,4.84782600402832,5 h,36.0,10,,Budin (Puerto Rican Bread Pudding),30.0,90.0,120.0, cup water   inch cinnamon sticks  whole cloves  teaspoon anise seed  tablespoons water  cup white sugar   pound loaf day old bread  cups evaporated milk  eggs   cups white sugar  teaspoon vanilla extract  teaspoon salt  cup butter  melt,Caribeean
2609,562.0,"['Prep time: 10 Minutes', 'Cook time: 1 Hour ', 'Ready in 5 Hours 10 Minutes']",Caribeean,"['1/2 cup extra-virgin olive oil', '1 1/2 teaspoons ground cumin', '1 1/2 teaspoons kosher salt', '1/2 teaspoon dried oregano', '2 tablespoons minced garlic', '3 tablespoons lime juice', '3 tablespoons orange juice', '1 (6 pound) whole chicken, cut into pieces']",103.0,4.64705896377563,5 h 10 m,49.0,8,,Mojo Roast Chicken (Pollo Asado),10.0,60.0,70.0, cup extra virgin olive oil   teaspoons ground cumin   teaspoons kosher salt  teaspoon dried oregano  tablespoons minced garlic  tablespoons lime juice  tablespoons orange juice   pound whole chicken  cut into piec,Caribeean
2610,327.0,"['Prep time: 15 Minutes', 'Cook time: 10 Hours 15 Minutes', 'Ready in 10 Hours 30 Minutes']",Caribeean,"['1 tablespoon avocado oil', '2 pounds beef sirloin tip roast', '1 (28 ounce) can fire-roasted diced tomatoes, drained', '1 cup beef broth', '2 onions, sliced', '3 bell peppers, seeded and sliced into strips', '1 (6 ounce) can tomato paste', '2 tablespoons minced garlic', '1 tablespoon olive oil', '1 tablespoon red wine vinegar', '1 teaspoon ground cumin', '1 teaspoon salt', '1/4 cup chopped fresh cilantro']",135.0,4.74468088150024,10 h 30 m,36.0,6,,Slow Cooker Ropa Vieja,15.0,615.0,630.0, tablespoon avocado oil  pounds beef sirloin tip roast   ounce can fire roasted diced tomatoes  drained  cup beef broth  onions  sliced  bell peppers  seeded and sliced into strips   ounce can tomato paste  tablespoons minced garlic  tablespoon olive oil  tablespoon red wine vinegar  teaspoon ground cumin  teaspoon salt  cup chopped fresh cilant,Caribeean
2611,423.0,"['Prep time: 15 Minutes', 'Cook time: 40 Minutes', 'Ready in 4 Hours 55 Minutes']",Caribeean,"['2 pounds beef sirloin steak, sliced thinly across the grain', '1/2 cup olive oil', '2 tablespoons minced garlic', '1 pinch dried oregano', '1 (.18 ounce) packet sazon seasoning', '2 large white onions, sliced into rings', '1/4 cup distilled white vinegar', '1 cup beef stock', '1 teaspoon salt']",178.0,4.5930233001709,4 h 55 m,69.0,6,,Bistec Encebollao,15.0,40.0,55.0, pounds beef sirloin steak  sliced thinly across the grain  cup olive oil  tablespoons minced garlic  pinch dried oregano   ounce packet sazon seasoning  large white onions  sliced into rings  cup distilled white vinegar  cup beef stock  teaspoon sa,Caribeean
2612,433.0,"['Prep time: 25 Minutes', 'Cook time: 30 Minutes', 'Ready in 8 Hours 55 Minutes']",Caribeean,"['1 cup orange juice', '1 cup white vinegar', '1/2 cup olive oil', '1/2 cup soy sauce', '1 lime, juiced', '3 onions, chopped', '6 Scotch bonnet chiles, chopped (wear gloves)', '8 cloves garlic, chopped', '2 tablespoons white sugar', '2 tablespoons dried thyme', '2 tablespoons ground allspice', '2 tablespoons salt', '2 teaspoons ground black pepper', '1 teaspoon ground cinnamon, or more to taste', '1 teaspoon ground nutmeg, or more to taste', '1 teaspoon ground ginger, or more to taste', '3 pounds bone-in chicken breast halves with skin']",74.0,4.8125,8 h 55 m,26.0,8,,Lisa's Jerk Chicken,25.0,30.0,55.0, cup orange juice  cup white vinegar  cup olive oil  cup soy sauce  lime  juiced  onions  chopped  Scotch bonnet chiles  chopped wear gloves  cloves garlic  chopped  tablespoons white sugar  tablespoons dried thyme  tablespoons ground allspice  tablespoons salt  teaspoons ground black pepper  teaspoon ground cinnamon  or more to taste  teaspoon ground nutmeg  or more to taste  teaspoon ground ginger  or more to taste  pounds bone in chicken breast halves with sk,Caribeean
2613,395.0,"['Prep time: 10 Minutes', 'Cook time: 5 Minutes', 'Ready in 3 Hours 15 Minutes']",Caribeean,"['2 (14 ounce) cans coconut milk', '3/4 cup sugar', '1/4 teaspoon kosher salt', '1/2 cup cornstarch', '1 pinch ground cinnamon']",153.0,4.81081104278564,3 h 15 m,31.0,6,,Tembleque Puerto Rican Coconut Pudding,10.0,5.0,15.0,  ounce cans coconut milk  cup sugar  teaspoon kosher salt  cup cornstarch  pinch ground cinnam,Caribeean
2614,355.0,"['Prep time: 15 Minutes', 'Cook time: 4 Hours ', 'Ready in 13 Hours 15 Minutes']",Caribeean,"['1/4 cup olive oil', '3 tablespoons white vinegar', '10 cloves garlic, or more to taste', '2 tablespoons dried oregano', '1 tablespoon salt', '1 1/2 teaspoons ground black pepper', '5 pounds pork shoulder, trimmed of excess fat']",64.0,4.7037038803100595,13 h 15 m,19.0,8,,"Daddy Eddie's Roast Pork (Pernil), Puerto Rican-Style",15.0,240.0,255.0, cup olive oil  tablespoons white vinegar  cloves garlic  or more to taste  tablespoons dried oregano  tablespoon salt   teaspoons ground black pepper  pounds pork shoulder  trimmed of excess f,Caribeean
2615,225.0,"['Prep time: 10 Minutes', 'Cook time: 6 Hours ', 'Ready in 6 Hours 10 Minutes']",Caribeean,"['1 onion, sliced', '3 pounds pork tenderloin', '3 tablespoons minced garlic', '1/2 cup orange juice', '3 tablespoons red wine vinegar', '1 lemon, juiced', '1 tablespoon ground cumin', '1 tablespoon grill seasoning (such as Montreal Steak Seasoning(R))', '1 teaspoon salt', '1 teaspoon ground red pepper', '3 bay leaves', '2 tablespoons grated lemon peel']",243.0,4.3955225944519,6 h 10 m,99.0,6,,Havana Slow Cooker Pork Tenderloin,10.0,360.0,370.0, onion  sliced  pounds pork tenderloin  tablespoons minced garlic  cup orange juice  tablespoons red wine vinegar  lemon  juiced  tablespoon ground cumin  tablespoon grill seasoning such as Montreal Steak SeasoningR  teaspoon salt  teaspoon ground red pepper  bay leaves  tablespoons grated lemon pe,Caribeean
